Date,King,Pierce,Snohomish,Yakima,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays_Harbor,Island,Jefferson,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Pacific,Pend_Oreille,San_Juan,Skagit,Skamania,Spokane,Stevens,Thurston,Wahkiakum,Walla_Walla,Whatcom,Whitman,Unassigned,New,Roll_avg
7/6,626,110,176,168,0,2,88,6,0,30,0,0,3,0,34,0,6,0,12,0,2,0,3,3,0,1,2,1,0,0,16,0,42,1,8,0,3,41,0,0,14,7
7/7,628,111,178,174,0,2,88,6,0,30,0,0,3,0,34,0,6,0,12,0,2,0,3,3,0,1,2,1,0,0,16,0,42,1,8,0,3,40,0,0,10,7
7/8,632,111,178,178,0,2,90,6,0,31,0,0,3,0,35,0,8,0,12,0,2,0,3,3,0,1,2,1,0,0,16,0,43,1,8,0,3,40,0,0,15,8
7/9,633,111,179,185,0,2,92,7,0,32,0,0,3,0,36,0,8,0,12,0,2,0,3,3,0,1,2,1,0,0,16,0,43,1,8,0,3,41,0,0,15,9
7/10,633,111,179,185,0,2,92,7,0,32,0,0,3,0,36,0,8,0,12,0,2,0,3,3,0,1,2,1,0,0,16,0,43,1,8,0,3,41,0,0,0,9
7/11,637,113,179,190,0,2,94,7,0,32,0,0,3,0,36,0,8,0,12,0,2,0,3,3,0,1,2,1,0,0,16,0,43,1,8,0,3,41,0,1,14,9
7/12,624,110,176,180,0,2,92,7,0,33,0,0,3,0,38,0,8,0,11,0,2,0,3,3,0,1,2,1,0,0,16,0,41,1,5,0,3,36,0,1,-39,6
7/13,624,108,177,183,0,2,93,7,0,33,0,0,3,0,39,0,8,0,11,0,2,0,3,3,0,1,2,1,0,0,17,0,41,1,5,0,3,36,0,1,5,5
7/14,630,108,179,187,0,2,96,7,0,29,0,1,3,0,42,0,8,1,11,0,2,0,3,3,0,1,2,1,0,0,17,0,42,1,5,0,3,36,0,1,17,6
7/15,631,108,179,190,0,2,97,7,0,30,0,1,3,0,42,0,8,1,11,0,2,0,3,3,0,1,2,1,0,0,17,0,43,1,5,0,3,36,0,0,6,6
7/16,631,110,181,191,0,2,98,6,0,30,0,1,4,0,41,0,8,1,11,0,2,0,3,3,0,1,2,1,0,0,16,0,44,1,5,0,3,37,0,1,7,6
7/17,637,110,182,193,0,2,98,6,0,30,0,2,4,0,42,0,8,1,11,0,2,0,3,3,0,1,2,1,0,0,16,0,44,1,5,0,3,37,0,0,10,6
7/18,635,113,181,195,0,2,99,6,0,30,0,2,4,0,42,0,8,1,11,0,2,0,3,3,0,1,2,1,0,0,16,0,44,1,5,0,3,37,0,0,3,6
7/19,636,114,182,195,0,2,100,6,0,30,0,2,4,0,42,0,8,1,11,0,3,0,3,3,0,1,2,1,0,0,17,0,44,1,5,0,3,37,0,0,6,6
7/20,638,115,181,194,0,2,103,6,0,32,0,2,4,0,43,0,8,2,11,0,3,2,3,3,0,1,2,1,0,0,17,1,44,1,5,0,3,37,0,1,12,6
7/21,638,115,181,194,0,2,102,6,0,32,0,2,4,0,44,0,8,2,11,0,3,4,3,3,0,1,2,1,0,0,17,1,45,1,5,0,3,37,0,1,3,5
7/22,638,117,182,194,0,2,103,8,0,33,0,3,4,0,44,0,8,2,11,0,3,6,3,3,0,1,2,1,0,0,18,1,47,1,5,0,4,37,0,1,14,5
7/23,643,118,183,196,0,2,105,8,0,33,0,3,5,0,44,0,9,2,11,0,3,6,3,3,0,1,2,1,0,0,19,1,47,1,6,0,3,37,0,0,13,5
7/24,644,117,183,194,1,2,104,8,0,33,0,3,6,0,44,0,10,2,11,0,2,8,3,3,0,1,2,1,0,0,18,1,46,1,6,0,3,37,0,0,-1,5
7/25,644,119,184,194,1,2,104,8,0,34,0,3,6,0,44,0,11,2,11,0,2,8,3,3,0,1,2,1,0,0,18,1,48,1,6,0,3,37,0,0,7,5
7/26,645,121,183,197,1,2,106,8,0,34,0,3,6,0,45,0,11,2,11,0,3,12,3,3,0,1,2,1,0,0,20,1,50,1,6,0,3,37,0,0,17,9
7/27,648,124,184,203,2,2,106,8,0,36,0,5,6,0,45,0,12,2,12,0,4,14,3,3,0,1,2,2,0,0,20,1,54,1,7,0,3,38,0,0,30,10
7/28,648,125,187,202,2,2,106,8,0,39,0,5,6,0,45,0,12,2,11,0,3,16,3,3,0,1,2,2,0,0,20,1,56,1,7,0,3,37,0,0,7,10
7/29,649,125,186,204,3,2,107,9,0,39,0,5,7,0,46,0,12,2,11,0,3,17,3,3,0,1,2,2,0,0,20,1,57,1,7,0,3,37,0,0,9,10
7/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7/31,655,127,189,204,4,2,109,10,0,42,0,5,7,0,47,0,13,1,11,0,4,17,3,3,0,1,2,2,0,0,21,1,60,1,8,0,3,38,0,2,28,11
8/1,657,127,189,204,4,2,110,10,0,42,1,5,7,0,47,0,13,1,11,0,4,17,3,3,0,1,2,2,0,0,21,1,60,1,8,0,3,38,0,2,4,10
8/2,658,129,190,205,4,2,110,10,0,42,1,5,7,0,47,0,12,1,11,0,4,17,3,3,0,1,2,2,0,0,21,1,61,1,8,0,3,38,0,1,4,11
8/3,659,129,191,210,4,2,111,10,0,42,1,5,7,0,47,0,12,1,11,0,4,18,3,3,0,1,2,2,0,0,21,1,67,1,10,0,3,38,0,3,19,11
8/4,659,129,190,210,4,2,111,10,0,42,1,5,7,0,47,0,12,2,11,0,4,18,3,3,0,1,2,2,0,0,21,1,72,1,10,0,3,38,0,3,5,11
8/5,664,137,191,211,4,2,113,10,0,42,1,5,7,0,48,0,13,2,11,0,5,18,3,3,0,1,2,2,0,0,21,1,79,1,11,0,3,38,0,4,29,12
8/6,670,137,191,212,4,2,114,10,0,43,1,5,7,0,48,0,12,2,11,0,7,18,3,3,0,1,3,2,0,0,21,1,88,1,11,0,2,39,0,3,19,13
8/7,674,140,192,212,5,2,115,10,0,43,1,5,7,0,49,0,13,2,11,0,7,19,3,3,0,1,5,2,0,0,21,1,89,1,11,0,2,40,0,2,16,14
8/8,675,140,193,211,5,2,115,10,0,43,1,5,7,0,49,0,13,2,11,0,7,19,3,3,0,1,4,2,0,0,21,1,89,1,11,0,3,39,0,2,0,13
8/9,676,142,193,212,5,2,116,10,0,43,1,5,7,0,49,0,13,2,11,0,7,20,3,3,0,1,4,2,0,0,22,1,90,1,11,0,3,40,0,2,9,13
8/10,686,143,198,211,5,2,117,10,0,43,1,5,7,0,49,0,13,2,11,0,7,20,3,4,0,1,5,2,0,0,21,1,93,1,11,0,3,39,0,2,19,12
8/11,684,143,197,215,5,2,119,10,0,45,1,5,7,0,51,0,13,3,11,0,7,20,3,4,0,1,5,2,0,0,21,1,93,1,11,0,3,39,0,2,8,12
8/12,686,144,199,217,5,2,120,10,0,46,1,5,7,0,51,0,13,3,11,0,7,20,3,4,0,1,5,2,0,0,22,1,95,1,11,0,3,39,0,2,12,12
8/13,689,146,202,218,5,2,121,10,0,47,1,5,7,0,51,0,13,3,13,0,7,20,3,4,0,1,5,2,0,0,22,1,101,1,11,0,3,39,0,2,19,13
8/14,688,146,203,220,5,2,121,10,1,48,1,5,7,0,51,0,13,3,12,0,7,20,3,4,0,1,5,2,0,0,23,1,105,1,11,0,4,39,0,4,11,12
8/15,694,146,204,221,6,2,121,10,1,49,1,5,7,0,53,0,13,3,12,0,7,20,3,4,0,1,6,2,0,0,23,1,106,1,11,0,4,39,0,5,15,13
8/16,694,147,203,221,6,2,121,10,1,49,1,5,7,0,54,0,14,3,12,0,7,20,3,4,0,1,6,2,0,0,23,1,109,1,11,0,4,39,0,4,4,13
8/17,698,149,206,227,6,2,122,10,1,50,1,7,7,0,55,0,14,3,11,0,7,20,3,4,0,2,6,2,0,0,22,1,114,1,11,0,5,39,0,3,24,14
8/18,701,153,205,230,6,2,122,10,1,51,1,6,7,0,55,0,15,3,11,0,7,21,3,4,1,1,6,2,0,0,22,1,116,1,11,0,5,39,0,3,13,14
8/19,707,155,207,231,6,2,122,10,1,51,1,6,7,0,55,0,15,3,11,0,8,21,3,4,1,1,6,2,0,0,22,1,118,1,11,0,4,39,0,5,15,13
8/20,710,157,207,233,6,2,122,11,1,52,1,6,7,0,55,0,15,5,11,0,8,21,3,4,1,1,6,2,0,0,22,1,120,1,11,0,5,39,0,4,13,13
8/21,712,159,206,235,6,2,122,11,1,52,1,6,7,0,55,0,15,5,11,0,8,21,3,4,1,1,6,2,0,0,22,1,122,1,12,0,4,39,0,4,7,12
8/22,713,162,206,235,6,2,122,11,1,52,1,6,7,0,55,0,15,5,11,0,8,21,3,4,1,1,6,2,0,0,22,1,123,1,12,0,5,39,0,4,6,13
8/23,716,162,207,235,6,2,122,11,1,52,1,6,7,0,55,0,15,5,11,0,8,21,3,4,1,1,6,2,0,0,22,1,124,1,12,0,4,39,0,4,4,12
8/24,715,164,207,237,6,2,122,11,1,53,1,6,7,0,55,0,15,5,11,0,8,21,3,4,1,1,6,3,0,0,22,1,127,1,12,0,4,40,0,4,9,11
8/25,719,163,208,237,6,2,122,11,1,53,1,6,7,0,55,0,14,5,11,0,9,21,3,4,1,1,6,3,0,0,22,1,128,1,12,0,4,39,0,4,4,11
8/26,722,164,208,238,7,2,122,11,1,54,1,6,7,0,56,0,14,6,11,0,9,21,3,4,1,1,6,3,0,0,22,1,128,1,12,0,4,39,0,5,10,11
8/27,723,166,209,239,7,2,122,12,1,54,1,6,8,0,57,0,15,6,11,0,9,21,3,4,1,1,7,3,0,0,22,1,131,1,13,0,6,39,0,4,15,11
8/28,723,166,209,239,7,2,122,12,1,54,1,6,8,0,57,0,15,6,11,0,9,21,3,4,1,1,7,3,0,0,22,1,131,1,13,0,6,39,0,4,0,10
8/29,723,166,209,239,7,2,122,12,1,54,1,6,8,0,57,0,15,6,11,0,9,21,3,4,1,1,7,3,0,0,22,1,131,1,13,0,6,39,0,4,0,9
8/30,723,169,209,242,7,2,122,12,1,55,1,6,8,0,57,0,15,6,11,0,9,21,3,4,1,1,7,3,0,0,22,1,135,1,13,0,5,39,0,4,10,9
8/31,728,173,208,244,7,2,122,12,1,56,1,6,8,0,58,0,15,6,11,0,9,21,3,4,1,1,7,3,0,0,22,1,136,1,15,0,5,39,0,5,16,9
9/1,731,174,207,242,8,2,122,12,1,56,1,6,8,0,58,0,15,7,11,0,9,21,3,4,1,1,7,3,0,0,22,1,138,1,15,0,5,39,0,4,4,8
9/2,732,175,207,243,8,2,123,12,1,56,1,6,8,0,58,0,17,6,11,0,11,21,3,4,1,1,7,3,0,0,22,1,138,1,16,0,5,39,0,6,10,8
9/3,735,177,207,243,8,2,125,12,1,57,1,6,8,0,58,0,17,6,11,0,11,21,3,4,1,1,7,3,0,0,22,1,138,2,16,0,5,39,0,5,8,7
9/4,736,177,207,243,8,2,125,12,1,57,1,6,8,0,58,0,17,6,11,0,11,21,3,4,1,1,7,3,0,0,22,1,138,2,16,0,5,39,0,4,0,7
9/5,736,177,207,243,8,2,125,12,1,57,1,6,8,0,58,0,17,6,11,0,11,21,3,4,1,1,7,3,0,0,22,1,138,2,16,0,5,39,0,4,0,6
9/6,736,177,207,243,8,2,125,12,1,57,1,6,8,0,58,0,17,6,11,0,11,21,3,4,1,1,7,3,0,0,22,1,138,2,16,0,5,39,0,4,0,6
9/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
9/8,743,180,205,251,9,2,126,12,1,58,1,6,8,0,58,0,17,6,11,0,11,21,3,4,1,2,9,3,0,0,22,1,141,2,16,0,5,39,0,4,25,8
9/9,744,181,205,250,9,2,127,13,1,59,1,6,8,0,59,0,17,6,11,0,11,21,3,4,1,3,9,3,0,0,23,1,142,2,15,0,5,39,0,4,7,7
9/10,744,185,205,251,9,2,126,13,1,59,1,6,9,0,59,0,17,6,11,0,11,22,3,4,1,3,9,3,0,0,22,1,143,2,15,0,5,39,0,4,6,7
9/11,744,185,205,251,9,2,126,13,1,59,1,6,9,0,59,0,17,6,11,0,11,22,3,4,1,3,9,3,0,0,22,1,143,2,15,0,5,39,0,4,0,7
9/12,744,185,205,251,9,2,126,13,1,59,1,6,9,0,59,0,17,6,11,0,11,22,3,4,1,3,9,3,0,0,22,1,143,2,15,0,5,39,0,4,0,7
9/13,747,188,207,251,9,2,126,13,1,60,1,6,9,0,59,0,18,6,11,0,11,22,3,4,1,3,9,3,0,0,22,1,147,2,15,0,5,40,0,4,15,7
9/14,748,190,208,252,9,2,126,14,1,60,1,6,9,0,61,0,18,6,11,0,11,22,3,4,1,3,9,3,0,0,22,1,147,2,16,0,5,40,0,4,9,6
9/15,749,190,208,253,9,2,126,14,1,60,1,6,9,0,62,0,19,6,11,0,11,22,3,4,1,3,9,3,0,0,22,1,148,2,16,0,5,40,0,4,5,7
9/16,750,192,208,255,9,2,127,14,1,62,1,6,9,0,62,0,19,6,11,0,11,22,3,4,1,3,10,3,0,0,22,1,150,2,16,0,5,40,0,4,11,7
9/17,751,191,210,256,9,2,127,14,1,62,1,6,9,0,63,0,19,6,11,0,11,22,3,4,1,3,10,3,0,0,22,1,150,2,17,0,5,40,0,5,6,6
9/18,751,191,210,256,9,2,127,14,1,62,1,6,9,0,63,0,19,6,11,0,11,22,3,4,1,3,10,3,0,0,22,1,150,2,17,0,5,40,0,5,0,6
9/19,751,191,210,256,9,2,127,14,1,62,1,6,9,0,63,0,19,6,11,0,11,22,3,4,1,3,10,3,0,0,22,1,150,2,17,0,5,40,0,5,0,6
9/20,757,192,210,257,9,2,127,14,1,62,1,6,9,0,64,0,19,6,11,0,13,22,3,4,1,5,10,3,0,0,22,1,155,2,17,0,5,40,0,5,18,8
9/21,757,196,213,257,9,2,129,15,1,62,1,6,9,0,64,0,20,6,11,0,14,22,3,4,1,5,10,3,0,0,22,1,156,2,17,0,5,42,0,5,15,8
9/22,759,200,211,257,10,2,130,15,1,62,1,6,9,0,65,0,20,6,11,0,13,22,3,4,1,5,10,3,0,0,22,1,162,2,17,0,5,42,0,4,11,7
9/23,759,198,211,257,10,2,130,15,1,62,1,6,9,0,66,0,20,6,12,0,12,22,3,4,1,4,10,3,0,0,22,1,163,2,17,0,5,42,0,4,-1,7
9/24,768,200,212,258,10,2,130,15,1,62,1,7,9,0,66,0,21,7,12,0,13,22,3,4,1,4,10,3,0,0,22,1,165,2,17,0,6,42,0,4,20,8
9/25,768,200,212,258,10,2,130,15,1,62,1,7,9,0,66,0,21,7,12,0,13,22,3,4,1,4,10,3,0,0,22,1,165,2,17,0,6,42,0,4,0,8
9/26,768,200,212,258,10,2,130,15,1,62,1,7,9,0,66,0,21,7,12,0,13,22,3,4,1,4,10,3,0,0,22,1,165,2,17,0,6,42,0,4,0,8
9/27,768,200,212,258,10,2,130,15,1,62,1,7,9,0,66,0,21,7,12,0,13,22,3,4,1,4,10,3,0,0,22,1,165,2,17,0,6,42,0,4,0,7
9/28,761,206,215,260,10,3,133,16,1,66,1,7,9,0,66,0,21,10,12,0,12,22,3,5,1,5,10,3,0,0,23,1,169,2,19,0,5,44,0,3,24,8
9/29,761,207,212,262,10,3,132,16,1,66,1,7,9,0,66,0,22,11,12,0,12,22,3,5,1,5,10,3,0,0,22,1,170,2,18,0,5,45,0,4,2,8
9/30,759,207,212,262,10,3,132,16,1,69,1,7,9,0,66,0,22,10,12,0,14,22,3,5,1,6,10,3,0,0,22,1,170,3,18,0,5,46,0,5,6,7
10/1,767,207,212,263,10,3,132,16,1,68,1,7,9,0,66,0,22,10,12,0,14,22,3,5,1,7,10,3,0,0,22,1,172,3,19,0,5,46,0,4,11,8
10/2,767,207,212,262,10,3,132,16,1,68,1,7,9,0,66,0,22,10,12,0,14,22,3,5,1,7,10,3,0,0,22,1,172,3,19,0,5,46,0,4,0,8
10/3,767,207,212,262,10,3,132,16,1,68,1,7,9,0,66,0,22,10,12,0,14,22,3,5,1,7,10,3,0,0,22,1,172,3,19,0,5,46,0,4,0,8
10/4,771,207,214,264,10,3,132,16,1,68,1,7,9,0,66,0,23,10,12,0,14,22,3,6,1,8,10,3,0,0,22,1,173,3,19,0,5,49,0,5,16,7
10/5,775,207,214,263,10,3,132,16,1,68,1,7,9,0,66,0,23,10,12,0,14,22,3,7,1,8,10,3,0,0,22,1,175,3,20,0,6,48,1,4,7,7
10/6,780,208,214,263,10,5,132,16,1,69,1,7,9,0,66,0,23,12,12,0,14,22,3,7,1,8,10,3,0,0,22,1,177,3,20,0,6,48,1,3,12,7
10/7,782,208,217,263,10,5,132,16,1,69,1,7,9,0,66,0,23,11,12,0,16,22,3,7,1,8,10,3,0,0,22,1,177,3,20,0,6,48,1,3,6,7
10/8,784,210,218,263,10,5,132,16,1,69,1,7,9,0,66,0,23,11,12,0,16,22,3,8,1,8,10,3,0,0,22,1,178,3,20,0,6,48,1,3,7,7
10/9,784,210,218,263,10,5,132,16,1,69,1,7,9,0,66,0,23,11,12,0,16,22,3,8,1,8,10,3,0,0,22,1,178,3,20,0,6,48,1,3,0,7
10/10,784,210,218,263,10,5,132,16,1,69,1,7,9,0,66,0,23,11,12,0,16,22,3,8,1,8,10,3,0,0,22,1,178,3,20,0,6,48,1,3,0,7
10/11,784,210,218,263,10,5,132,16,1,69,1,7,9,0,66,0,23,11,12,0,16,22,3,8,1,8,10,3,0,0,22,1,178,3,20,0,6,48,1,3,0,7
10/12,788,213,218,266,10,6,132,16,1,71,1,7,9,0,67,0,23,11,12,0,17,22,3,8,1,8,10,3,0,0,22,1,181,4,20,0,6,49,1,4,21,6
10/13,790,214,218,266,10,6,132,16,1,73,1,7,9,0,67,0,23,11,12,0,18,22,3,8,1,8,10,3,0,0,23,1,181,4,21,0,6,49,3,4,10,7
10/14,791,217,219,267,10,6,132,16,1,74,1,7,9,0,67,0,23,11,12,0,19,22,3,8,1,9,10,3,0,0,23,1,183,4,21,0,6,49,3,4,11,7
10/15,792,217,220,267,10,6,132,16,1,74,1,7,9,0,67,0,23,11,12,0,19,22,3,8,2,9,10,3,0,0,23,1,185,5,21,0,6,49,3,5,7,7
10/16,793,217,220,267,10,6,132,16,1,74,1,7,9,0,67,0,23,11,12,0,19,22,3,8,2,9,10,3,0,0,23,1,185,5,21,0,6,49,3,4,0,7
10/17,793,217,220,267,10,6,132,16,1,74,1,7,9,0,67,0,23,11,12,0,19,22,3,8,2,9,10,3,0,0,23,1,185,5,21,0,6,49,3,4,0,7
10/18,794,219,223,267,10,6,133,16,1,77,1,7,9,0,67,0,25,11,12,0,21,22,3,11,2,9,10,3,1,0,23,1,186,5,21,0,6,49,3,4,19,7
10/19,800,218,225,267,10,7,135,17,1,77,1,7,9,0,67,0,26,11,12,0,21,22,3,12,2,9,10,3,1,0,23,1,191,5,22,0,6,49,9,3,24,8
10/20,800,219,227,267,10,7,134,16,1,77,1,7,9,0,67,0,26,12,12,0,21,22,3,12,2,9,11,3,1,0,23,1,191,5,22,0,6,49,10,3,4,8
10/21,798,217,228,270,10,7,134,16,1,77,1,7,9,0,67,0,26,11,12,0,22,22,3,12,2,9,11,3,1,0,23,1,193,5,22,0,6,49,11,3,3,8
10/22,798,219,228,271,10,7,134,16,1,77,1,7,9,0,67,0,26,11,12,0,22,22,3,12,2,9,11,3,1,0,23,1,195,5,23,0,6,49,12,3,7,8
10/23,798,219,228,271,10,7,134,16,1,77,1,7,9,0,67,0,26,11,12,0,22,22,3,12,2,9,11,3,1,0,23,1,195,5,23,0,6,49,12,3,0,8
10/24,798,219,228,271,10,7,134,16,1,77,1,7,9,0,67,0,26,11,12,0,22,22,3,12,2,9,11,3,1,0,23,1,195,5,23,0,6,49,12,3,0,8
10/25,809,222,230,271,10,8,134,16,1,79,1,7,9,0,67,0,26,11,12,0,22,22,3,12,2,9,11,3,1,0,23,1,199,5,23,0,6,50,13,3,25,9
10/26,809,223,230,272,10,8,135,17,1,79,1,7,11,0,68,0,26,11,12,0,22,22,3,12,2,10,11,3,1,0,23,1,198,5,31,0,6,50,14,3,16,9
10/27,814,223,234,273,12,8,136,17,1,79,1,7,11,0,67,0,27,11,12,0,22,22,3,12,2,10,11,3,1,0,23,1,198,5,33,0,6,50,15,3,16,9
10/28,814,225,232,273,11,8,135,17,1,79,1,7,11,0,67,0,28,11,12,0,22,22,3,12,2,10,11,3,1,0,24,1,201,5,33,0,6,50,18,3,6,9
10/29,815,227,233,273,11,8,135,17,1,79,1,7,11,0,68,0,28,11,12,0,22,22,3,12,2,10,11,3,1,0,24,1,203,5,33,0,6,50,18,3,7,9
10/30,815,227,233,273,11,8,135,17,1,79,1,7,11,0,68,0,28,11,12,0,22,22,3,12,2,10,11,3,1,0,24,1,203,5,33,0,6,50,18,3,0,9
10/31,815,227,233,273,11,8,135,17,1,79,1,7,11,0,68,0,28,11,12,0,22,22,3,12,2,10,11,3,1,0,24,1,203,5,33,0,6,50,18,3,0,9